Own;55.7522, 37.6156  Moscow;127.0.0.1;17:37:58;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
Own;55.7522, 37.6156  Moscow;127.0.0.1;17:55:08;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:55:12;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:55:12;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:55:19;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:55:20;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:55:24;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:55:24;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:55:27;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:55:27;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:55:37;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:55:37;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:55:40;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:55:44;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:55:49;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:55:49;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:56:24;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:56:24;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:56:29;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:56:29;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:57:29;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:57:30;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:58:02;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:58:02;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;17:58:05;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;17:58:05;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
Own;55.7522, 37.6156  Moscow;127.0.0.1;20:09:26;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
Own;55.7522, 37.6156  Moscow;127.0.0.1;20:10:39;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
Own;55.7522, 37.6156  Moscow;127.0.0.1;20:11:18;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:11:20;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:11:20;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:11:45;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:11:45;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:11:47;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:11:47;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:11:51;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:11:51;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:11:53;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:11:53;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:16:28;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:16:28;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:16:32;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:16:32;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:16:34;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:16:35;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:16:36;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:16:36;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:16:41;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:16:41;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;P2022-10-07/000;127.0.0.1;20:16:59;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
URL;48.45852;36.47731; own Moscow;127.0.0.1;20:16:59;07-October-2022;Mozilla/5.0 (Windows NT 10.0; Win
